logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano
av boa viagem;5822;apto 0801 edf porto atlantico - bloco b;1800000,00;Boa Viagem;Recife;PE;2001;1410,17;259,96;0,02626;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;0,00;11720;-8.139654;-34.903205;2025
av boa viagem;5840;apto 0301 edf ticiano;1890000,00;Boa Viagem;Recife;PE;1978;840;360,1;0,08312;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;0,00;11720;-8.139874;-34.903139;2025
av boa viagem;5858;apto 0604 edf netuno;326000,00;Boa Viagem;Recife;PE;1962;1050;117,18;0,04236;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-02;Bom;Apartamento;0,00;11720;-8.13997;-34.903318;2025
av boa viagem;5858;apto 0605 edf netuno;385000,00;Boa Viagem;Recife;PE;1962;1050;96,5;0,03488;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;0,00;11720;-8.13997;-34.903318;2025
av boa viagem;5858;apto 0605 edf netuno;385000,00;Boa Viagem;Recife;PE;1962;1050;96,5;0,03488;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;0,00;11720;-8.13997;-34.903318;2025
av boa viagem;5858;apto 0204 edf netuno;385000,00;Boa Viagem;Recife;PE;1962;1050;117,18;0,04236;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-22;Bom;Apartamento;0,00;11720;-8.13997;-34.903318;2025
av boa viagem;5868;apto 0033 bloco b;760000,00;Boa Viagem;Recife;PE;1969;1680;150,23;0,02362;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-01;Bom;Apartamento;358000,00;11720;-8.140131;-34.903377;2025
av boa viagem;5868;apto 0093 bloco b;750000,00;Boa Viagem;Recife;PE;1969;1680;150,23;0,02362;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-16;Bom;Apartamento;0,00;11720;-8.140131;-34.903377;2025
av boa viagem;5868;apto 0014 bloco b;650000,00;Boa Viagem;Recife;PE;1969;1680;169,77;0,02669;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-11;Bom;Apartamento;0,00;11720;-8.140131;-34.903377;2025
av boa viagem;5890;apto 1901 edf joel queiroz;4600000,00;Boa Viagem;Recife;PE;2014;1428,66;322,77;0,03872;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-21;Bom;Apartamento;0,00;11720;-8.140318;-34.903441;2025
av boa viagem;5890;apto 1201 edf joel queiroz;4500000,00;Boa Viagem;Recife;PE;2014;1428,66;394,4;0,04783;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-20;Bom;Apartamento;0,00;11720;-8.140318;-34.903441;2025
rua setubal;943;apto 0501 edf quazar;780000,00;Boa Viagem;Recife;PE;1996;600;228,81;0,07165;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-16;Bom;Apartamento;0,00;55093;-8.139282;-34.903288;2025
rua setubal;1204;apto 1102 edf taormina;500000,00;Boa Viagem;Recife;PE;1980;1160;157,5;0,0248;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-21;Bom;Apartamento;0,00;55093;-8.142408;-34.904993;2025
rua setubal;1256;apto 1802 edf parc lustosa da costa;818977,86;Boa Viagem;Recife;PE;2008;1139,35;143,28;0,01823;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-24;Bom;Apartamento;0,00;55093;-8.143033;-34.905283;2025
rua setubal;1256;apto 2101 edf parc lustosa da costa;844292,00;Boa Viagem;Recife;PE;2008;1139,35;143,28;0,01823;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-28;Bom;Apartamento;0,00;55093;-8.143033;-34.905283;2025
rua setubal;1256;apto 2202 edf parc lustosa da costa;785000,00;Boa Viagem;Recife;PE;2008;1139,35;143,28;0,01823;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-25;Bom;Apartamento;0,00;55093;-8.143033;-34.905283;2025
rua setubal;1314;apto 0901 edf paiol;1791000,00;Boa Viagem;Recife;PE;1983;651,98;580,28;0,203;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-07;Bom;Apartamento;0,00;55093;-8.143487;-34.90548;2025
av boa viagem;6166;apto 202 edf vereda do mar;2600000,00;Boa Viagem;Recife;PE;2005;1665;305,51;0,02403;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;0,00;11720;-8.142798;-34.904268;2025
av boa viagem;6166;apto 202 edf vereda do mar;2600000,00;Boa Viagem;Recife;PE;2005;1665;305,51;0,02403;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-08;Bom;Apartamento;0,00;11720;-8.142798;-34.904268;2025
av boa viagem;6166;apto 202 edf vereda do mar;2600000,00;Boa Viagem;Recife;PE;2005;1665;305,51;0,02403;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;0,00;11720;-8.142798;-34.904268;2025
rua jean mermoz;60;apto 0007 edf jean mermoz;1470000,00;Boa Viagem;Recife;PE;1977;1207,8;438,3;0,0625;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-08;Bom;Apartamento;600000,00;32930;-8.142676;-34.904605;2025
rua setubal;914;apto 1002 edf iuca;950000,00;Boa Viagem;Recife;PE;1975;1150;255;0,04199;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-14;Bom;Apartamento;0,00;55093;-8.138856;-34.903657;2025
rua setubal;914;apto 0101 edf iuca;590000,00;Boa Viagem;Recife;PE;1975;1150;250,6;0,04126;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-11;Bom;Apartamento;0,00;55093;-8.138856;-34.903657;2025
rua setubal;914;apto 0101 edf iuca;590000,00;Boa Viagem;Recife;PE;1975;1150;250,6;0,04126;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-15;Bom;Apartamento;0,00;55093;-8.138856;-34.903657;2025
rua setubal;930;apto 502 edf maria luiza;645000,00;Boa Viagem;Recife;PE;2012;539,58;146,37;0,05286;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;410463,00;55093;-8.139011;-34.903714;2025
rua setubal;930;apto 404 edf maria luiza;344982,78;Boa Viagem;Recife;PE;2012;539,58;84,02;0,03034;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-30;Bom;Apartamento;0,00;55093;-8.139011;-34.903714;2025
rua setubal;930;apto 303 edf maria luiza;297000,00;Boa Viagem;Recife;PE;2012;539,58;66,87;0,02415;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-13;Bom;Apartamento;224000,00;55093;-8.139011;-34.903714;2025
rua setubal;930;apto 701 edf maria luiza;492062,73;Boa Viagem;Recife;PE;2012;539,58;121,4;0,04385;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-29;Bom;Apartamento;0,00;55093;-8.139011;-34.903714;2025
rua setubal;964;apto 0402 edf alexandria;690000,00;Boa Viagem;Recife;PE;1980;1087,62;246,28;0,04155;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-19;Bom;Apartamento;0,00;55093;-8.139389;-34.903843;2025
rua setubal;964;apto 0102 edf alexandria;410000,00;Boa Viagem;Recife;PE;1980;1087,62;253,21;0,04273;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-04;Bom;Apartamento;0,00;55093;-8.139389;-34.903843;2025
rua setubal;984;apto 1002 edf ficus;850000,00;Boa Viagem;Recife;PE;1980;1053,5;249,53;0,04025;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-17;Bom;Apartamento;0,00;55093;-8.139597;-34.903917;2025
rua setubal;1058;apto 1701 edf quinta das camelias;2128930,51;Boa Viagem;Recife;PE;1998;1258;465,04;0,05498;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-28;Bom;Apartamento;0,00;55093;-8.140039;-34.90407;2025
rua setubal;1058;apto 1701 edf quinta das camelias;1797820,61;Boa Viagem;Recife;PE;1998;1258;465,04;0,05498;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-07;Bom;Apartamento;0,00;55093;-8.140039;-34.90407;2025
rua baltazar passos;611;apto 1004 edf forestier;340000,00;Boa Viagem;Recife;PE;1982;2518,86;91,15;0,01015;Médio;Apartamento > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2025-06-09;Bom;Apartamento;0,00;9709;-8.14281;-34.910625;2025
rua jose hipolito cardoso;434;apto 0202 edf courvoirsier;258000,00;Boa Viagem;Recife;PE;1986;409,4;94,16;0,08248;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-15;Bom;Apartamento;140000,00;36048;-8.143014;-34.910419;2025
rua capitao barroso pereira;130;;2206000,00;Boa Viagem;Recife;PE;2010;800;1053,38;1;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2025-07-22;Bom;Edificação Especial;0,00;10227;-8.14285;-34.912003;2025
rua jose hipolito cardoso;584;;1420000,00;Boa Viagem;Recife;PE;1979;520;202;1;Médio;Casa;RESIDENCIAL;2025-12-02;Bom;Casa;0,00;36048;-8.143708;-34.911614;2025
av boa viagem;6246;apto 0401 edf raffaello;1659000,00;Boa Viagem;Recife;PE;1975;600;255,44;0,08902;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-08;Bom;Apartamento;0,00;11720;-8.143363;-34.904555;2025
av boa viagem;6274;apto 1402 edf parque do mar residence;750000,00;Boa Viagem;Recife;PE;2010;564;101,15;0,02705;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-07;Bom;Apartamento;530000,00;11720;-8.143516;-34.904633;2025
av boa viagem;6274;apto 401 edf parque do mar residence;760000,00;Boa Viagem;Recife;PE;2010;564;108,84;0,02911;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-02;Bom;Apartamento;0,00;11720;-8.143516;-34.904633;2025
rua joao cardoso aires;60;apto 0502 edf solar de suassuna;620000,00;Boa Viagem;Recife;PE;1974;1645;178;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-30;Bom;Apartamento;0,00;33537;-8.14357;-34.904996;2025
rua joao cardoso aires;60;apto 1101 edf solar de suassuna;670000,00;Boa Viagem;Recife;PE;1974;1645;178;0,03125;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-25;Bom;Apartamento;0,00;33537;-8.14357;-34.904996;2025
rua setubal;1245;apto 1802 edf ayrton senna;976664,47;Boa Viagem;Recife;PE;2005;1146,8;202,53;0,0239;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-28;Bom;Apartamento;0,00;55093;-8.143162;-34.904854;2025
rua setubal;1245;apto 1901 edf ayrton senna;1000000,00;Boa Viagem;Recife;PE;2005;1146,8;200,96;0,02371;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-19;Bom;Apartamento;800000,00;55093;-8.143162;-34.904854;2025
rua setubal;1245;apto 1902 edf ayrton senna;1100000,00;Boa Viagem;Recife;PE;2005;1146,8;202,53;0,0239;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-06;Bom;Apartamento;0,00;55093;-8.143162;-34.904854;2025
rua sa e souza;1340;;5000000,00;Boa Viagem;Recife;PE;1975;1050;1091,39;1;Médio;Edificação Especial;COMERCIAL COM LIXO ORGANICO;2025-03-11;Bom;Edificação Especial;0,00;53317;-8.143412;-34.909407;2025
rua major armando de souza mello;570;apto 2402 edf. glória tinoco;46670,41;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-10;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 701 edf. gloria tinoco;1344274,18;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-10;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 901 edf. gloria tinoco;1362164,84;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-17;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 2201 edf. glória tinoco;1537379,75;Boa Viagem;Recife;PE;2024;3358,39;308,84;0,02127;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-18;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 1901 edf. gloria tinoco;1472366,48;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-17;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 702 edf. gloria tinoco;1900000,00;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-30;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 702 edf. gloria tinoco;1597508,77;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-29;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 802 edf. gloria tinoco;1357000,00;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-25;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;570;apto 2401 edf. glória tinoco;1630000,00;Boa Viagem;Recife;PE;2024;3358,39;298,66;0,02082;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-24;Bom;Apartamento;0,00;8001;;;2025
rua major armando de souza mello;331;;2300000,00;Boa Viagem;Recife;PE;1971;542,8;447,81;1;Médio;Casa;RESIDENCIAL;2025-10-16;Bom;Casa;0,00;8001;-8.144726;-34.908452;2025
rua baltazar passos;333;apto 0302 edf joatinga;268314,31;Boa Viagem;Recife;PE;1981;645;104,14;0,05744;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-22;Bom;Apartamento;0,00;9709;-8.143851;-34.908192;2025
rua baltazar passos;333;apto 0601 joatinga;261330,84;Boa Viagem;Recife;PE;1981;645;98,99;0,0546;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;182000,00;9709;-8.143851;-34.908192;2025
rua baltazar passos;317;apto 0106 edf rio madeira;365000,00;Boa Viagem;Recife;PE;2000;1010,12;121,53;0,04184;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-22;Bom;Apartamento;0,00;9709;-8.143926;-34.908032;2025
rua baltazar passos;317;apto 0201 edf rio madeira;420000,00;Boa Viagem;Recife;PE;2000;1010,12;121,53;0,04184;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-27;Bom;Apartamento;0,00;9709;-8.143926;-34.908032;2025
rua baltazar passos;317;apto 0202 edf rio madeira;400000,00;Boa Viagem;Recife;PE;2000;1010,12;120,31;0,04142;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-19;Bom;Apartamento;0,00;9709;-8.143926;-34.908032;2025
rua professor augusto lins e silva;1124;apto 1303 edf domus augusto lins e silva;9916,24;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-17;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1303 edf domus augusto lins e silva;330000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-09-17;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1301 edf domus augusto lins e silva;305000,00;Boa Viagem;Recife;PE;2025;1134,4;49,51;0,00778;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-03;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1304 edf domus augusto lins e silva;320000,00;Boa Viagem;Recife;PE;2025;1134,4;49,54;0,00779;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-07-23;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 103 edf domus augusto lins e silva;280000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-11;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 901 edf domus augusto lins e silva;367000,00;Boa Viagem;Recife;PE;2025;1134,4;54,75;0,00861;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-11;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 309 edf domus augusto lins e silva;278000,00;Boa Viagem;Recife;PE;2025;1134,4;47,14;0,00741;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-07;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 404 edf domus augusto lins e silva;265000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-27;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 504 edf domus augusto lins e silva;270000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-27;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 508 edf domus augusto lins e silva;280000,00;Boa Viagem;Recife;PE;2025;1134,4;47,14;0,00741;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-29;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 705 edf domus augusto lins e silva;289000,00;Boa Viagem;Recife;PE;2025;1134,4;48,08;0,00756;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-15;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 906 edf domus augusto lins e silva;310000,00;Boa Viagem;Recife;PE;2025;1134,4;43,11;0,00678;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-24;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1003 edf domus augusto lins e silva;280000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-24;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1403 edf domus augusto lins e silva;310000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-24;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1504 edf domus augusto lins e silva;312000,00;Boa Viagem;Recife;PE;2025;1134,4;49,54;0,00779;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-24;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1306 edf domus augusto lins e silva;310000,00;Boa Viagem;Recife;PE;2025;1134,4;41,52;0,00653;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-12;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 501 edf domus augusto lins e silva;310000,00;Boa Viagem;Recife;PE;2025;1134,4;54,75;0,00861;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-30;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 106 edf domus augusto lins e silva;255000,00;Boa Viagem;Recife;PE;2025;1134,4;43,11;0,00678;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-24;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1103 edf domus augusto lins e silva;280000,00;Boa Viagem;Recife;PE;2025;1134,4;47,76;0,00751;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-30;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 301 edf domus augusto lins e silva;275000,00;Boa Viagem;Recife;PE;2025;1134,4;54,75;0,00861;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-25;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 1401 edf domus augusto lins e silva;310000,00;Boa Viagem;Recife;PE;2025;1134,4;49,51;0,00778;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-03;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 507 edf domus augusto lins e silva;269000,00;Boa Viagem;Recife;PE;2025;1134,4;47,63;0,00749;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-21;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 202 edf domus augusto lins e silva;250000,00;Boa Viagem;Recife;PE;2025;1134,4;47,63;0,00749;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-07;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 302 edf domus augusto lins e silva;260000,00;Boa Viagem;Recife;PE;2025;1134,4;47,63;0,00749;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-07;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua professor augusto lins e silva;1124;apto 801 edf domus augusto lins e silva;357632,00;Boa Viagem;Recife;PE;2025;1134,4;54,75;0,00861;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-07;Bom;Apartamento;0,00;8940;-8.145377;-34.908271;2025
rua padre leandro camelo;279;apto 0202 edf casablanca;240000,00;Boa Viagem;Recife;PE;1969;1823;80;0,05628;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-10-08;Bom;Apartamento;0,00;38393;;;2025
rua padre leandro camelo;279;apto 101b edf casablanca;240000,00;Boa Viagem;Recife;PE;1969;1823;80;0,05628;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2025-10-23;Bom;Apartamento;0,00;38393;;;2025
rua setubal;1346;apto 0401 edf chateau cristal;1238000,00;Boa Viagem;Recife;PE;1988;1077,12;383,78;0,05265;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-02;Bom;Apartamento;0,00;55093;-8.143814;-34.905637;2025
rua setubal;1378;apto 0603 edf sonja;247000,00;Boa Viagem;Recife;PE;1970;560;78,36;0,05079;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-04-11;Bom;Apartamento;172900,00;55093;-8.144121;-34.905781;2025
rua setubal;1432;apto 2104 edf costa dos navegantes;440000,00;Boa Viagem;Recife;PE;2016;1169,8;56,41;0,00798;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 2104 edf costa dos navegantes;440000,00;Boa Viagem;Recife;PE;2016;1169,8;56,41;0,00798;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-05;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 504 edf costa dos navegantes;410000,00;Boa Viagem;Recife;PE;2016;1169,8;56,41;0,00798;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-28;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 403 edf costa dos navegantes;360000,00;Boa Viagem;Recife;PE;2016;1169,8;55,73;0,00788;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-02-06;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 802 edf costa dos navegantes;270718,06;Boa Viagem;Recife;PE;2016;1169,8;56,41;0,00798;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-24;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 1403 edf costa dos navegantes;380000,00;Boa Viagem;Recife;PE;2016;1169,8;55,73;0,00788;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua setubal;1432;apto 1403 edf costa dos navegantes;380000,00;Boa Viagem;Recife;PE;2016;1169,8;55,73;0,00788;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-03-25;Bom;Apartamento;0,00;55093;-8.144439;-34.905936;2025
rua joao cardoso aires;41;apto 0302 edf barravento;420000,00;Boa Viagem;Recife;PE;1972;540;127,52;0,0684;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-05-12;Bom;Apartamento;186000,00;33537;-8.144038;-34.905135;2025
av boa viagem;6396;apto 1502 edf porto ravena;2300000,00;Boa Viagem;Recife;PE;2014;1110;229,17;0,02778;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-01-23;Bom;Apartamento;0,00;11720;-8.144462;-34.905103;2025
av boa viagem;6420;apto 0601 edf arruar;155075,56;Boa Viagem;Recife;PE;1971;555;234,87;0,10416;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-10-01;Bom;Apartamento;0,00;11720;-8.144681;-34.905219;2025
av boa viagem;6420;apto 0601 edf arruar;1039000,00;Boa Viagem;Recife;PE;1971;555;234,87;0,10416;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-29;Bom;Apartamento;348920,00;11720;-8.144681;-34.905219;2025
rua baltazar passos;54;apto 0402 edf lafayette;882000,00;Boa Viagem;Recife;PE;1977;1296;223,69;0,02989;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-08-18;Bom;Apartamento;500000,00;9709;-8.144633;-34.905527;2025
rua setubal;1347;apto 901 cristalles residence;425971,40;Boa Viagem;Recife;PE;2005;540;97,3;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-06-30;Bom;Apartamento;0,00;55093;-8.143967;-34.905283;2025
rua setubal;1347;apto 1501 cristalles residence;443206,23;Boa Viagem;Recife;PE;2005;540;97,3;0,02777;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2025-11-19;Bom;Apartamento;0,00;55093;-8.143967;-34.905283;2025
